average_per_theatre	gross	rank	production_budget	runtime	theaters	ratio	genre	Action	Drama	Comedy	Documentary	Foreign	Horror	Sci-Fi	Romance	Animation	release_year	actors	1	2	3	4	actors_sum	directors	dire_sum	distributor	dist_sum	G	GP	NC-17	Not Yet Rated	PG	PG-13	R	Unknown	Unrated
17962.5591261	56024205.0683	2.0	85000000.0	117.0	3119.0	2154	Action Thriller	1	0	0	0	0	1	0	0	0	4	Denzel Washington,Ryan Reynolds,Vera Farmiga,Brendan Gleeson,Robert Patrick,Sam Shepard,Joel Kinnaman	2524395455	928485746	488903032	2556148679	6497932914	Daniel Espinosa	0	Universal	33691098003	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3838.19916955	5138318.60722	10.0	63000000.0	127.0	1339.0	955	Sci-Fi Horror	0	0	0	0	0	1	1	0	0	23	Sam Neill,Jeff Goldblum,Laura Dern,Richard Attenborough,Samuel L. Jackson	13542569	221703540	10905254	0	246151364	Steven Spielberg	4273831896	Universal	12556874310	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7308.58180124	29231.650559	67.0	0.0	94.0	4.0	1	Foreign	0	0	0	0	1	0	0	0	0	15		0	0	0	0	0		0	Miramax	4022063566	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5941.783608	21087621.8376	2.0	24000000.0	113.0	3549.0	1875	Musical	0	0	0	0	0	0	0	0	0	5	Julianne Hough,Andie MacDowell,Dennis Quaid,Miles Teller,Kenny Wormald	42870206	113363954	2168502200	2422885	2327159246	Craig Brewer	37687193	Paramount	38529650355	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9173.38304922	14962651.3146	9.0	31000000.0	119.0	1631.0	954	Thriller	0	0	0	0	0	1	0	0	0	17	Jeff Bridges,Tim Robbins	753384009	1256532526	0	0	2009916536	Mark Pellington	0	Sony / Columbia	5591547008	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
123857.163286	123857.163286	46.0	15000000.0	158.0	1.0	11	Foreign	0	0	0	0	1	0	0	0	0	9	Tony Leung,Joan Chen	0	27342	0	0	27342	Ang Lee	538931759	Focus Features	687393146	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
6782.59749789	20368477.2421	2.0	100000000.0	115.0	3003.0	1050	Thriller	0	0	0	0	0	1	0	0	0	6	Matt Damon,Jason Isaacs,Brendan Gleeson,Greg Kinnear,Amy Ryan	2990782373	421612835	2187566230	1193082264	6793043703	Paul Greengrass	519301275	Universal	31718109636	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3571.63866359	6390184.6328	5.0	1000000.0	90.0	1789.0	674	Horror	0	0	0	0	0	1	0	0	0	11	Jon Bon Jovi	46136595	0	0	0	46136595	Jeff Wadlow	0	Rogue Pictures	92528575	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5681.90303304	45455.2242643	55.0	0.0	90.0	8.0	1	Foreign	0	0	0	0	1	0	0	0	0	7		0	0	0	0	0		0	Sony Classics	840012437	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
3426.08130022	7575748.36235	7.0	26000000.0	109.0	2211.0	635	Horror Thriller	0	0	0	0	0	1	0	0	0	6	Renee Zellweger,Jodelle Ferland,Ian McShane,Bradley Cooper	1503659139	0	808769334	1141976723	3454405197	Christian Alvart	11413358	Paramount Vantage	265145313	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5211.26513841	5930858.32668	5.0	0.0	84.0	1138.0	330	Action Comedy	1	0	1	0	0	0	0	0	0	7	Donald Faison,Mos Def,Mike Epps	159187817	315213517	34252782	0	508654116		0	Summit Entertainment	403098187	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
20737.6993641	66403863.9406	1.0	80000000.0	111.0	3202.0	3539	Action Thriller	1	0	0	0	0	1	0	0	0	13	Colin Farrell,Samuel L. Jackson,Michelle Rodriguez,LL Cool J,Jeremy Renner,Olivier Martinez,Colin Egglesfield	477086706	4514986988	301660155	56135783	5349869633	Clark Johnson	0	Sony / Columbia	9428541953	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4107.0	1807051.0	17.0	0.0	83.0	440.0	60	Family	0	0	0	0	0	0	0	0	0	1	Jamie Lee Curtis,George Lopez,Marisa Tomei	333652472	710184530	1473428784	0	2517265786		0	Lionsgate	5569388822	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10476.0	136192.0	40.0	0.0	131.0	13.0	4	Foreign	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0		0	CJ Entertainment	6763994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
14275.8912422	128481.682857	44.0	0.0	91.0	9.0	7	Comedy	0	0	1	0	0	0	0	0	0	15	Helen Mirren,Clive Owen	442292581	9267837	0	0	451560418		0	IDP	989094	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	81174.4842525	37.0	0.0	93.0	1.0	2	Documentary	0	0	0	1	0	0	0	0	0	3		0	0	0	0	0		0	Samuel Goldwyn	490503458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5535.83379566	11071.6675913	91.0	0.0	92.0	2.0	0	Comedy	0	0	1	0	0	0	0	0	0	12		0	0	0	0	0		0	Indican	2682834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3145.88771318	9437.66313955	76.0	0.0	84.0	3.0	0	Documentary	0	0	0	1	0	0	0	0	0	3		0	0	0	0	0		0	Cinedigm Entertainment	1545242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2366.64296131	3087991.73861	13.0	0.0	102.0	1305.0	260	Drama	0	1	0	0	0	0	0	0	0	10	Tim Robbins,Derek Luke	1979560055	192028324	0	0	2171588380	Phillip Noyce	621256855	Focus Features	643138379	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
10611.9390019	870201.824206	19.0	0.0	135.0	82.0	73	Comedy	0	0	1	0	0	0	0	0	0	6		0	0	0	0	0		0	Eros	53720968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
9538.64611413	28359367.4399	2.0	75000000.0	118.0	2973.0	2277	Action Drama	1	1	0	0	0	0	0	0	0	13	Monica Bellucci,Bruce Willis	158991842	3290271979	0	0	3449263822	Antoine Fuqua	151577563	Sony (Revolution)	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6909.39127765	20936067.7435	4.0	70000000.0	114.0	3030.0	1161	Comedy	0	0	1	0	0	0	0	0	0	4	Adam Sandler,Andy Samberg,Leighton Meester,Vanilla Ice,Milo Ventimiglia,James Caan,Susan Sarandon	2825320604	374181222	193223500	0	3392725327	Sean Anders	9307207	Sony / Columbia	19054982947	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.0	14634.7584474	0.0	0.0	92.0	1.0	1	Drama	0	1	0	0	0	0	0	0	0	6	Martin Landau,Ellen Burstyn,Adam Scott,Elizabeth Banks	150691794	120606629	799873514	2366003935	3437175873		0	Monterey Media, Inc.	737576	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7801.55450144	7801.55450144	85.0	0.0	88.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	5		0	0	0	0	0		0	International Film Circuit	3662425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7851.84070485	11692189.5672	5.0	35000000.0	114.0	1489.0	1759	War	0	0	0	0	0	0	0	0	0	25	Danny Glover,Willem Dafoe,John Corbett	1016605558	512397441	0	0	1529003000		0	Paramount	12915042968	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
0.0	13537028.81	6.0	0.0	93.0	1.0	1363	Family Comedy	0	0	1	0	0	0	0	0	0	19	Robin Williams	2553676571	0	0	0	2553676571		0	Buena Vista	20406998748	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
12508.3243674	12508.3243674	83.0	0.0	94.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	Empire	21435996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
824.0	76676.0	39.0	0.0	94.0	93.0	3	Documentary	0	0	0	1	0	0	0	0	0	1	Jason Bateman	1880642334	0	0	0	1880642334		0	Radius-TWC	34325109	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34130.6433462	102392.947467	36.0	0.0	90.0	3.0	2	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0		0	Sony Classics	1118059952	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
13076.0653685	26151.0437823	63.0	0.0	100.0	2.0	1	Foreign	0	0	0	0	1	0	0	0	0	6		0	0	0	0	0		0	IFC	409788779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3608.83308254	8820862.54131	8.0	0.0	94.0	2444.0	560	Horror Thriller	0	0	0	0	0	1	0	0	0	9	Orlando Jones,Dominic Purcell	56634989	0	0	0	56634989		0	Buena Vista	35460586456	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
13222.1040623	11437238.1123	3.0	0.0	114.0	865.0	1794	Drama	0	1	0	0	0	0	0	0	0	23	Mel Gibson	1280126160	0	0	0	1280126160	Mel Gibson	0	Warner Bros.	14080852744	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2706.13072818	51405.9438911	57.0	0.0	172.0	19.0	2	Foreign	0	0	0	0	1	0	0	0	0	14		0	0	0	0	0		0	Lot 47	4080661	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
26326.5281212	184284.274178	38.0	0.0	111.0	7.0	24	Drama	0	1	0	0	0	0	0	0	0	17		0	0	0	0	0	David Lynch	120871855	Buena Vista	23490155245	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14910.2596196	34622870.4477	1.0	0.0	120.0	2322.0	3511	Action Horror	1	0	0	0	0	1	0	0	0	18	Sanaa Lathan,Wesley Snipes	0	1225070531	0	0	1225070531		0	New Line	3584255979	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16594.0353421	82967.3313685	57.0	0.0	111.0	5.0	11	Unknown	0	0	0	0	0	0	0	0	0	17	Brian Cox,Owen Wilson	498912274	638879299	0	0	1137791574		0	Artisan	267483439	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16073.5578092	80365.5873397	47.0	0.0	96.0	5.0	4	Comedy	0	0	1	0	0	0	0	0	0	8		0	0	0	0	0	Garth Jennings	61997501	Paramount Vantage	165380413	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
21611.8491555	63928992.5923	1.0	30000000.0	104.0	2958.0	2458	Drama	0	1	0	0	0	0	0	0	0	4	Rachel McAdams,Channing Tatum,Sam Neill,Scott Speedman,Jessica Lange	1286943167	691648848	1275325369	209855871	3463773256	Michael Sucsy	0	Sony / Screen Gems	2139931240	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
8821.26262467	13865842.8714	2.0	0.0	102.0	1572.0	2773	Comedy / Drama	0	1	1	0	0	0	0	0	0	21	Christina Ricci,Rosie O'Donnell,Thora Birch,Melanie Griffith,Gaby Hoffman,Demi Moore,Bonnie Hunt,Brendan Fraser	552947044	423569677	336226139	255214165	1567957026	Lesli Linka Glatter	0	New Line	2331626195	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9454.12742043	75636.3219231	49.0	0.0	98.0	8.0	5	Period Drama	0	1	0	0	0	0	0	0	0	8	Linus Roache	323624513	0	0	0	323624513		0	Roadside Attractions	12807395	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
7500.83561508	60003.1578819	52.0	500000.0	87.0	8.0	2	Comedy	0	0	1	0	0	0	0	0	0	10	Maggie Gyllenhaal	235560046	0	0	0	235560046		0	First Independent Pictures	266594	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
3029.96322981	21212.4192547	55.0	0.0	86.0	7.0	2	Unknown	0	0	0	0	0	0	0	0	0	15	Rachel Weisz	329902280	0	0	0	329902280		0	Focus Features	31293447	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
7516.29193877	20430542.3571	6.0	44000000.0	90.0	2718.0	956	Drama	0	1	0	0	0	0	0	0	0	6	Zac Efron,Kim Basinger,Amanda Crew,Ray Liotta,Donal Logue	307782968	1510018545	221930706	467974261	2507706481	Burr Steers	77185014	Universal	32234556920	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
13280.4128572	13280.4128572	64.0	0.0	100.0	1.0	0	Comedy / Drama	0	1	1	0	0	0	0	0	0	6		0	0	0	0	0		0	IFC	403621395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	21033.2282305	19.0	0.0	108.0	1.0	1	Drama	0	1	0	0	0	0	0	0	0	19	Emma Thompson	378525032	0	0	0	378525032		0	Fine Line	111184678	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1319.56443464	2639.12886929	98.0	0.0	92.0	2.0	0	Foreign	0	0	0	0	1	0	0	0	0	2		0	0	0	0	0		0	Strand	15465434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6513.26229222	16043269.1812	5.0	40000000.0	81.0	2463.0	945	Action	1	0	0	0	0	0	0	0	0	12	Ice Cube,Adam Scott	759752120	193753413	0	0	953505533		0	Warner Bros.	27208311532	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
37206.5164565	125534173.372	1.0	94000000.0	104.0	3374.0	5073	Animation	0	0	0	0	0	0	0	0	1	13	Albert Brooks,Ellen DeGeneres,Willem Dafoe,Eric Bana,Geoffrey Rush	885185918	310372239	1542261729	146958386	2884778274	Andrew Stanton,Lee Unkrich	0	Buena Vista	29648775887	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11930.7962103	23861.5924206	64.0	14200000.0	139.0	2.0	1	Drama	0	1	0	0	0	0	0	0	0	10	Bryce Dallas Howard,Willem Dafoe,Danny Glover,Chloe Sevigny	143286149	2773240578	2286165414	77341447	5280033589	Lars Von Trier	7685286	IFC	364864176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11878.4731732	11878.4731732	76.0	0.0	0.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	3		0	0	0	0	0		0	APD/Cinema Conservancy	63119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6545.67322332	39271.8376335	54.0	0.0	99.0	6.0	1	Romance	0	0	0	0	0	0	0	1	0	8	Dustin Hoffman,Emma Thompson,Eileen Atkins,Kathy Baker,Liane Balaban,James Brolin,Richard Schiff	2924910484	1320940128	46508703	52663626	4345022942		0	Overture Films	113623993	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
26947.1332298	107785.856273	42.0	0.0	91.0	4.0	5	Comedy	0	0	1	0	0	0	0	0	0	15		0	0	0	0	0		0	Rainbow Releasing	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
5295.64343105	5295.64343105	84.0	0.0	82.0	1.0	0	Animation	0	0	0	0	0	0	0	0	1	6	Christopher Plummer,Lynn Redgrave,Isabella Rossellini	987092936	4086917	22972745	0	1014152599		0	New Yorker	10259113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
21320.9556278	46693767.4765	1.0	12000000.0	80.0	2190.0	2520	Animation	0	0	0	0	0	0	0	0	1	20	Demi Moore,Bruce Willis	1619218583	1776557483	0	0	3395776066	Mike Judge	0	Paramount	18286845832	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1304.0	1304.0	93.0	0.0	110.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	1		0	0	0	0	0		0	Film Movement	1513739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
31489.7273147	47581153.6252	2.0	0.0	106.0	1511.0	3797	Horror Comedy	0	0	1	0	0	1	0	0	0	32		0	0	0	0	0		0	Warner Bros.	3286846449	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
9036.50838539	668660.21469	23.0	0.0	180.0	74.0	32	Foreign	0	0	0	0	1	0	0	0	0	12		0	0	0	0	0		0	UTV Communications	1060952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
98764.9670064	395056.489309	17.0	0.0	112.0	4.0	24	Drama	0	1	0	0	0	0	0	0	0	24		0	0	0	0	0		0	New Line	1236911359	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
5542.48166348	121934.596597	17.0	0.0	110.0	22.0	23	Unknown	0	0	0	0	0	0	0	0	0	20	Richard E. Grant,Samantha Mathis,Judi Dench,Ian McKellen	103133347	114405695	230286910	190861568	638687521		0	Gramercy	358064852	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6194.93626613	8115834.80835	10.0	0.0	83.0	1310.0	762	Unknown	0	0	0	0	0	0	0	0	0	27		0	0	0	0	0		0	Buena Vista	7742988151	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6166.43931052	12331.7029415	74.0	0.0	179.0	2.0	1	Drama / Thriller	0	1	0	0	0	1	0	0	0	10	Laura Dern,Jeremy Irons,Harry Dean Stanton,Justin Theroux	916060061	1075481850	282167940	150846424	2424556276	David Lynch	139359763	518 Media	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
16876.340385	23358417.7169	1.0	8200000.0	107.0	1384.0	3882	Music Drama	0	1	0	0	0	0	0	0	0	32	Kevin Bacon,Chris Penn,Sarah Jessica Parker	34631384	0	0	0	34631384		0	Paramount	4760970196	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4558.28265441	14213483.9765	4.0	35000000.0	106.0	3118.0	903	Action	1	0	0	0	0	0	0	0	0	5	Taylor Lautner,Lily Collins,Alfred Molina,Jason Isaacs,Maria Bello,Michael Nyqvist,Sigourney Weaver,Elisabeth Rohm	1134428594	313480983	2274936370	1384636825	5107482772	John Singleton	613607337	Lionsgate	2411083131	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5250.20981101	78754.4646581	45.0	0.0	104.0	15.0	5	Crime Comedy	0	0	1	0	0	0	0	0	0	14	Christopher Walken	1501398081	0	0	0	1501398081		0	Lot 47	3574615	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
6212.41603386	6212.41603386	87.0	0.0	79.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	3		0	0	0	0	0		0	Variance Films	3363357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7934.33521774	7648934.25548	5.0	0.0	100.0	964.0	1241	Unknown	0	0	0	0	0	0	0	0	0	27	Craig T. Nelson	537757208	0	0	0	537757208		0	Columbia	5645689440	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
3390.17495231	20343.1143758	65.0	0.0	110.0	6.0	1	Foreign	0	0	0	0	1	0	0	0	0	4		0	0	0	0	0		0	IFC	433776212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
13515.5150006	13515.5150006	72.0	0.0	102.0	1.0	1	Foreign	0	0	0	0	1	0	0	0	0	3		0	0	0	0	0	Jean-Luc Godard	1593581	Rialto	122309567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5080.149319	1041470.65935	19.0	6500000.0	100.0	205.0	87	Period Drama	0	1	0	0	0	0	0	0	0	11		0	0	0	0	0		0	Vineyard Distribution	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
11328.8482738	498476.378125	21.0	6500000.0	93.0	44.0	25	Period Drama	0	1	0	0	0	0	0	0	0	10		0	0	0	0	0		0	Excel	14861843	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2414.17110305	3939315.16579	14.0	0.0	124.0	1632.0	229	Fantasy	0	0	0	0	0	0	0	0	0	8	Jason Statham,John Rhys-Davies,Ray Liotta,Leelee Sobieski,Ron Perlman,Claire Forlani,Matthew Lillard,Burt Reynolds	567098348	0	418833820	96748198	1082680368	Uwe Boll	22315769	Freestyle Releasing	36401972	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
12249.1978992	29728790.4972	4.0	48000000.0	113.0	2427.0	1175	Romantic Thriller	0	0	0	0	0	1	0	1	0	17	Pierce Brosnan,Rene Russo	1071153408	1293477494	0	0	2364630902	John McTiernan	826655812	MGM	5438436797	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8211.26413938	8211.26413938	81.0	0.0	90.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	8		0	0	0	0	0		0	Reel Source	63027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
79435.9605052	158870.280754	18.0	0.0	84.0	2.0	22	Family Adventure	0	0	0	0	0	0	0	0	0	23	Michael J. Fox ,Sally Field	0	595956237	0	0	595956237		0	Buena Vista	12665672572	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8135.64536868	2367550.89487	12.0	6000000.0	107.0	291.0	158	Comedy	0	0	1	0	0	0	0	0	0	2	Kristen Bell,Krysten Ritter,Ken Marino	848906112	3469	18990609	0	867900192		0	Warner Bros.	47319323577	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2775.43146364	2775.43146364	81.0	0.0	90.0	1.0	0	Comedy	0	0	1	0	0	0	0	0	0	5		0	0	0	0	0		0	Submarine Deluxe	320377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5131.81328745	5131.81328745	121.0	0.0	100.0	1.0	0	Unknown	0	0	0	0	0	0	0	0	0	12		0	0	0	0	0		0	Panorama	1404382	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4728.07590791	4728.07590791	86.0	0.0	105.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	4		0	0	0	0	0		0	Submarine Deluxe	1704165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5234.46559801	701443.80016	21.0	23000000.0	100.0	134.0	20	Romance	0	0	0	0	0	0	0	1	0	7	Michelle Pfeiffer,Kathy Bates,Rupert Friend,Felicity Jones	2111033451	3091209689	17914904	7080969	5227239015	Stephen Frears	261615398	Miramax	5892867845	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
131068.095151	1179610.42915	14.0	85000000.0	144.0	9.0	67	Period Drama	0	1	0	0	0	0	0	0	0	11	Zhang Ziyi,Ken Watanabe,Michelle Yeoh,Gong Li	563714438	394184099	185042016	0	1142940553	Rob Marshall	224879618	Sony / Columbia	11502105360	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
6351.67331452	11325771.3308	2.0	0.0	110.0	1783.0	2180	Horror	0	0	0	0	0	1	0	0	0	27	Peter Berg	0	0	0	0	0	Wes Craven	116878811	Universal	9132866790	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1663.80438805	1663.80438805	87.0	0.0	72.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	7		0	0	0	0	0		0	Strand	11802292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
2380.75111607	4797731.97357	13.0	0.0	96.0	2015.0	275	Comedy	0	0	1	0	0	0	0	0	0	10	Allen Covert,Linda Cardellini,Joel David Moore,Nick Swardson,Jonah Hill,David Spade,Rob Schneider	0	201963995	143448279	89134494	434546769		0	Fox	31350660944	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
4928.44873016	98571.3259623	50.0	0.0	135.0	20.0	6	Documentary	0	0	0	1	0	0	0	0	0	10		0	0	0	0	0		0	First Run	4938246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
7600.61170916	7600.61170916	99.0	0.0	77.0	1.0	0	Documentary	0	0	0	1	0	0	0	0	0	9		0	0	0	0	0		0	Arthouse Films	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
11861.0621072	47443.2472417	61.0	0.0	95.0	4.0	3	Documentary	0	0	0	1	0	0	0	0	0	2		0	0	0	0	0		0	Music Box Films	52495365	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1910.0	6322334.0	9.0	31000000.0	99.0	3310.0	271	Comedy	0	0	1	0	0	0	0	0	0	1	Keegan-Michael Key,Ed Helms,Leslie Mann,Christina Applegate,Chris Hemsworth,Chevy Chase	1012767326	1554804452	1738083956	1038903530	5344559265	John Francis Daley,Jonathan M. Goldstein	0	Warner Bros. (New Line)	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
40994.6019279	40994.6019279	60.0	0.0	130.0	1.0	4	Foreign	0	0	0	0	1	0	0	0	0	2		0	0	0	0	0		0	Well Go USA	2926517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
10751.7558463	43008.128169	59.0	0.0	102.0	4.0	2	Foreign	0	0	0	0	1	0	0	0	0	7	Virginie Ledoyen	190466	0	0	0	190466		0	Music Box Films	7231375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
5123.0	5123.0	88.0	0.0	81.0	1.0	0	Drama	0	1	0	0	0	0	0	0	0	0		0	0	0	0	0	Kelly Reichardt	2556237	Oscilloscope Pictures	14749959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
224.999628536	224.999628536	0.0	0.0	112.0	1.0	0	Historical Drama	0	1	0	0	0	0	0	0	0	6		0	0	0	0	0		0	Regent Releasing	7875595	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
8565.41712111	539578.631972	17.0	0.0	101.0	63.0	64	Family Adventure	0	0	0	0	0	0	0	0	0	23	Beau Bridges,Chuck Norris	11731903	313497896	0	0	325229799	Aaron Norris	0	Triumph	123919628	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
8254.0	8254.0	76.0	0.0	86.0	1.0	0	Foreign	0	0	0	0	1	0	0	0	0	1		0	0	0	0	0		0	Samuel Goldwyn	495644754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
35796.4845469	35796.4845469	72.0	0.0	90.0	1.0	2	Comedy	0	0	1	0	0	0	0	0	0	11		0	0	0	0	0		0	Ariztical Entertainment	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
6797.39998464	13642716.7241	2.0	32000000.0	102.0	2007.0	1144	Family	0	0	0	0	0	0	0	0	0	11	Kurt Russell,Dakota Fanning	1459505926	872103309	0	0	2331609235		0	DreamWorks	5634693553	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
7979.76202281	15505437.3167	5.0	34000000.0	82.0	1943.0	1263	Comedy	0	0	1	0	0	0	0	0	0	17	Will Ferrell	425714308	0	0	0	425714308		0	Paramount	22260925006	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5898.10528349	11154582.6585	6.0	0.0	89.0	1891.0	717	Family Comedy	0	0	1	0	0	0	0	0	0	19	Doug E. Doug,Christina Ricci	0	604489563	0	0	604489563	Bob Spiers	0	Buena Vista	19346187749	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
0.0	583437.405162	25.0	0.0	0.0	1.0	61	IMAX	0	0	0	0	0	0	0	0	0	17		0	0	0	0	0		0	IMAX	203417342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
