actors	assoc_producers	average_per_theatre	cinematographers	composers	directors	distributor	domestic	exec_producers	foreign	genre	gross	gross2	gross_to_date	line_producers	mpaa_rating	producers	production_budget	rank	release_date	runtime	theaters	theatre_change	title	week	week_number	week_over_week_change	worldwide	writers
Freddie Highmore,Mary-Louise Parker,Nick Nolte,David Strathairn,Seth Rogen,Martin Short		618.0		James Horner	Mark S. Waters	Paramount	71195053.0		91644614.0	Fantasy	2375880.0	28599971.0	2375880.0		PG	Mark Canton,Larry J. Franco,Kathleen Kennedy,Frank Marshall	90000000.0	19.0	2008-02-14	97.0	3847.0		The Spiderwick Chronicles (2008)	2008-02-08	0.0		162839667.0	
Toni Collette,David Koechner,Adam Scott		6940.0			Michael Dougherty	Universal	42725475.0		18823232.0	Horror Comedy	20141330.0	10889325.0	20141330.0		PG-13	Jon Jashni,Thomas Tull	15000000.0	2.0	2015-12-04	98.0	2902.0		Krampus (2015)	2015-12-04	1.0		61548707.0	Michael Dougherty
Alec Baldwin,Scarlett Johansson		12382.0				Paramount	85417988.0		54743804.0	Animation	40948838.0	19604604.0	40948838.0		PG		30000000.0	2.0	2004-11-19	90.0	3307.0		The SpongeBob SquarePants Movie (2004)	2004-11-19	1.0		140161792.0	
		7321.0				Kino Lorber	102041.0			Comedy	7321.0	17247.0	7322.0		Unrated			84.0	2013-07-17	92.0	1.0		Computer Chess (2013)	2013-07-12	0.0			
Morena Baccarin,Chiwetel Ejiofor,Nathan Fillion		5790.0			Joss Whedon	Universal	25514517.0		13354947.0	Sci-Fi Adventure	12668785.0	7193575.0	12668785.0		PG-13	Barry Mendel	39000000.0	2.0	2005-09-30	119.0	2188.0		Serenity (2005)	2005-09-30	1.0		38869464.0	Joss Whedon
Jeffrey Dean Morgan,Kyra Sedgwick,Matisyahu		8469.0			Ole Bornedal	Lionsgate	49130154.0		36315921.0	Horror	23849110.0	11518002.0	23849110.0		PG-13	Sam Raimi,Peter Schlessel	14000000.0	1.0	2012-08-31	91.0	2816.0		The Possession (2012)	2012-08-31	1.0		85446075.0	Juliet Snowden,Stiles White
		24875.0				GKIDS	453243.0			Animation	24875.0	13806.0	24875.0		PG			53.0	2016-01-01	118.0	1.0		Only Yesterday (2016 re-release) (2016)	2016-01-01	1.0		453243.0	
Daniel Craig,Christoph Waltz,Ralph Fiennes,Dave Bautista,Monica Bellucci,Lea Seydoux,Ben Whishaw,Naomie Harris		24256.0		Thomas Newman	Sam Mendes	Sony / Columbia	200074609.0		680600000.0	Action	95300181.0	43802698.0	95300181.0		PG-13	Barbara Broccoli,Michael G. Wilson	245000000.0	1.0	2015-11-06	148.0	3929.0		Spectre (2015)	2015-11-06	1.0		880674609.0	John Logan
Daniel Craig,Judi Dench,Javier Bardem,Ralph Fiennes,Naomie Harris,Berenice Marlohe,Ben Whishaw,Albert Finney		4752.0	Roger Deakins	Thomas Newman	Sam Mendes	Sony / Columbia	304360277.0		804200736.0	Action	2200000.0	117637108.0	2200000.0		PG-13	Barbara Broccoli,Michael G. Wilson	200000000.0	15.0	2012-11-09	143.0	463.0		Skyfall (2012)	2012-11-02	0.0		1108561013.0	John Logan,Neal Purvis,Robert Wade
		5911.0				Yash Raj	872643.0		14369905.0	Foreign	502418.0	201047.0	502419.0		Unrated			25.0	2007-04-27	156.0	85.0		Ta Ra Rum Pum (2007)	2007-04-27	1.0		15242548.0	
		8613.0				Samuel Goldwyn	176979.0			Documentary	60291.0	31739.0	60291.0		Unrated			51.0	2014-03-21	77.0	7.0		Anita (2014)	2014-03-21	1.0			
Eugenio Derbez,Jennifer Garner,Martin Henderson,Queen Latifah,John Carroll Lynch		1167.0			Patricia Riggen	TriStar	61591986.0		11420153.0	Drama	3557053.0	21052960.0	3557053.0		PG	T.D. Jakes,Joe Roth	13000000.0	10.0	2016-03-16	109.0	3047.0		Miracles from Heaven (2016)	2016-03-11	0.0		73012139.0	
Anthony Hopkins,Bridget Fonda,Matthew Broderick,John Cusack,Dana Carvey,Michael Lerner,Colm Meaney,Lara Flynn Boyle		4164.0		Rachel Portman	Alan Parker	Sony / Columbia	6562513.0			Period Comedy	3356517.0	1953615.0	3356517.0		R	Marc Abraham,Tom Rosenberg		5.0	1994-10-28	120.0	806.0		The Road to Wellville (1994)	1994-10-28	1.0			
		3945.0				Indican	22107.0			Horror Thriller	7889.0	9064.0	7889.0		Unrated			97.0	2013-10-02	90.0	2.0		Murder 11 (2013)	2013-09-27	0.0			
Dennis Quaid,Winona Ryder,Alec Baldwin		4432.0				Orion Pictures	13741060.0			Music Drama	6280086.0	3311878.0	6280086.0		PG-13			7.0	1989-06-30	108.0	1417.0		Great Balls of Fire! (1989)	1989-06-30	1.0			
Antonio Banderas,Rebecca Romijn		614.0			Brian De Palma	Warner Bros.	6630252.0		10208658.0	Crime Thriller	654628.0	3785378.0	654628.0		R			25.0	2002-11-06	115.0	1066.0		Femme Fatale (2002)	2002-11-01	0.0		16838910.0	
Vanessa Hudgens,Ben Kingsley		2130.0		Ramin Djawadi,Hans Zimmer		Universal	6880917.0		21402720.0	Family Adventure	4381675.0	1949465.0	4381675.0		PG	Tim Bevan,Eric Fellner	57000000.0	12.0	2004-07-30	95.0	2057.0		Thunderbirds (2004)	2004-07-30	1.0		28283637.0	
		12876.0				Captured Light Distribution	10942306.0		5055872.0	Comedy / Drama	12876.0	10380.0	12876.0		Unrated			84.0	2004-02-06	111.0	1.0		What the #$*! Do We Know?! (2004)	2004-02-06	1.0		15998178.0	
		5406.0				Palm	23124.0			Unknown	5406.0	8408.0	5406.0		Unrated			106.0	2003-03-21	102.0	1.0		Fulltime Killer (2003)	2003-03-21	1.0		23124.0	
		6996.0				Embrem Entertainment	13304.0			Comedy	6996.0	2330.0	6996.0		Unrated				2010-11-05	99.0	1.0		Violet Tendencies (2010)	2010-11-05	1.0			
Emile Hirsch,Kieran Culkin,Vincent D'Onofrio,Jena Malone,Jodie Foster		9778.0		Marco Beltrami		ThinkFilm	1815864.0		220735.0	Drama	88000.0	304000.0	88000.0		R	Graham King		35.0	2002-06-14	105.0	9.0		The Dangerous Lives of Altar Boys (2002)	2002-06-14	1.0		2036599.0	
Willem Dafoe				Michael Brook	Paul Schrader	Lions Gate	6330054.0			Drama	26038.0	101069.0	26038.0		R		6000000.0	24.0	1998-12-30	115.0			Affliction (1998)	1998-12-25	0.0			
		13811.0				IFC	1014071.0			Documentary	69056.0	131776.0	69056.0		Unrated			44.0	2012-05-04	90.0	5.0		First Position (2012)	2012-05-04	1.0		1014071.0	
Jennifer Lawrence,John Hawkes		30753.0			Debra Granik	Roadside Attractions	6531503.0		7265331.0	Drama	123012.0	503941.0	123012.0		R		2000000.0	36.0	2010-06-11	100.0	4.0		Winter's Bone (2010)	2010-06-11	1.0		13796834.0	Debra Granik
Samuel L. Jackson,Uma Thurman		10956.0			Quentin Tarantino	Miramax	66208183.0		85951278.0	Action	32551645.0	14243938.0	32551645.0		R	Lawrence Bender	30000000.0	1.0	2004-04-16	120.0	2971.0		Kill Bill Vol. 2 (2004)	2004-04-16	1.0		152159461.0	Quentin Tarantino
Ralph Fiennes		12049.0	Christopher Doyle		James Ivory	Sony Classics	1669971.0		2422711.0	Period Drama	120487.0	98251.0	120487.0		PG-13			37.0	2005-12-21	135.0	10.0		The White Countess (2005)	2005-12-23	1.0		4092682.0	
Billy Crystal,Meg Ryan,Carrie Fisher		54598.0	Barry Sonnenfeld		Rob Reiner	Columbia	92823546.0			Romantic Comedy	2238530.0	14059601.0	2238530.0		R			12.0	1989-07-14	96.0	41.0		When Harry Met Sally... (1989)	1989-07-14	1.0			Nora Ephron
		21172.0				Drafthouse	486919.0			Documentary	42344.0	67037.0	42344.0		Unrated			48.0	2013-07-19	115.0	2.0		Act of Killing (2013)	2013-07-19	1.0		486919.0	
Michael Douglas,Andy Garcia		7909.0		Hans Zimmer	Ridley Scott	Paramount	46212055.0		88000000.0	Action Thriller	12733314.0	8564334.0	12733314.0		R	Sherry Lansing		1.0	1989-09-22	125.0	1610.0		Black Rain (1989)	1989-09-22	1.0		134212055.0	
		7132.0				Empire	296464.0		3989473.0	Foreign	14263.0	29515.0	14260.0		Unrated			64.0	2005-06-03	106.0	2.0		Caterina in the Big City (2005)	2005-06-03	1.0		4285937.0	
		54370.0			R.J. Cutler	Roadside Attractions	3820067.0		2622233.0	Documentary	326217.0	245921.0	326217.0		PG-13	R.J. Cutler		30.0	2009-08-28	89.0	6.0		The September Issue (2009)	2009-08-28	1.0		6442300.0	
Leon Russell		3992.0			Les Blank	Janus Films	96592.0			Documentary	3992.0	12554.0	3992.0		Unrated			77.0	2015-07-01	90.0	1.0		A Poem Is a Naked Person (2015 re-issue) (2015)	2015-06-26	0.0			
		1996.0				Kino	4487.0		272746.0	Foreign	1996.0	2491.0	1996.0		Unrated			104.0	2008-07-18	92.0	1.0		Wonderful Town (2008)	2008-07-18	1.0		277233.0	
Nick Kroll,Rose Byrne,Joel McHale,Bobby Cannavale		4627.0				Radius-TWC	108808.0			Comedy / Drama	46273.0	39510.0	46273.0		R			50.0	2015-04-24	90.0	10.0		Adult Beginners (2015)	2015-04-24	1.0			
		3876.0				Rialto	25450.0			Drama	3876.0	13222.0	3876.0		Unrated			87.0	2015-08-26	145.0	1.0		The Army of Shadows (2015 re-release) (2015)	2015-08-21	0.0			
		2046.0				Tribeca Film	23901.0			Documentary	4092.0	1472.0	4092.0		Unrated				2011-08-26	90.0	2.0		Shut Up Little Man (2011)	2011-08-26	1.0			
Meryl Streep,Anne Hathaway,Emily Blunt,Stanley Tucci,Adrien Grenier,Simon Baker		16893.0		Theodore Shapiro	David Frankel	Fox	124740460.0		201810634.0	Comedy	48095766.0	25008708.0	48095766.0		PG-13	Karen Rosenfelt	35000000.0	2.0	2006-06-30	106.0	2847.0		The Devil Wears Prada (2006)	2006-06-30	1.0		326551094.0	Aline Brosh McKenna
Terrence Jenkins,Cher,Christina Aguilera,Eric Dane,Cam Gigandet,Julianne Hough,Alan Cumming,Peter Gallagher,Kristen Bell,Stanley Tucci,Dianna Agron		1762.0		Christophe Beck	Steven Antin	Sony / Screen Gems	39440655.0		50079118.0	Musical	5352469.0	15504126.0	5352469.0		PG-13		55000000.0	8.0	2010-11-24	100.0	3037.0		Burlesque (2010)	2010-11-19	0.0		89519773.0	Steven Antin
		374.0				Roadside Attractions	30955.0			Comedy	29940.0	933.0	29940.0		PG			60.0	2009-03-20	90.0	80.0		Super Capers (2009)	2009-03-20	1.0			
		1371.0				Monterey Media, Inc.	15073.0			Drama	1371.0	580.0	1371.0		PG-13			94.0	2016-02-12	97.0	1.0		Of Mind and Music (2016)	2016-02-12	1.0			
Orlando Bloom,Zoe Saldana,Bill Paxton,Anthony Mackie		2375.0		Heitor Pereira		Yari Film Group	142483.0		54829.0	Crime Drama	57000.0	66848.0	57000.0		R	Bob Yari		58.0	2006-09-15	99.0	24.0		Haven (2006)	2006-09-15	1.0		197312.0	
		7763.0				Strand	15427.0		32831.0	Foreign	7763.0	3402.0	7763.0		Unrated			93.0	2005-08-26	93.0	1.0		Formula 17 (2005)	2005-08-26	1.0		48258.0	
Brandon Routh,Kate Bosworth,Kevin Spacey,James Marsden,Parker Posey,Frank Langella,Kal Penn		8189.0	Newton Thomas Sigel	John Ottman,John Williams	Bryan Singer	Warner Bros.	200081192.0		191000000.0	Action / Adventure	32058444.0	87768980.0	32058444.0		PG-13	Gilbert Adler,Scott Mednick,Jon Peters,Bryan Singer,Thomas Tull	270000000.0	3.0	2006-06-28	154.0	3915.0		Superman Returns (2006)	2006-06-23	0.0		391081192.0	Michael Dougherty,Dan Harris
		2319.0				First Run	3242.0			Documentary	2319.0	923.0	2319.0		Unrated			112.0	2011-10-07	82.0	1.0		The Sons of Tennessee Williams (2011)	2011-10-07	1.0			
Kristen Wiig,Bill Hader,Ty Burrell,Luke Wilson,Boyd Holbrook		33725.0			Craig Johnson	Roadside Attractions	5284309.0			Drama	505870.0	586125.0	505870.0		R	Jay Duplass,Mark Duplass		25.0	2014-09-12	93.0	15.0		The Skeleton Twins (2014)	2014-09-12	1.0		5284309.0	Mark Heyman,Craig Johnson
		13859.0				Universal	69701637.0			Musical	19401963.0	14408863.0	19401963.0		R			2.0	1982-07-23	114.0	1400.0		The Best Little Whorehouse in Texas (1982)	1982-07-23	1.0			
Beyonce Knowles,Colin Farrell,Josh Hutcherson,Amanda Seyfried,Aziz Ansari,Jason Sudeikis,Steven Tyler ,Blake Anderson ,Judah Friedlander ,Christoph Waltz		12561.0		Danny Elfman	Chris Wedge	Fox	107518682.0		160907952.0	Animation	48761181.0	23293375.0	48761181.0		PG		100000000.0	4.0	2013-05-24	102.0	3882.0		Epic (2013)	2013-05-24	1.0		268426634.0	Tom J. Astle,Matt Ember
Ralph Fiennes,Dakota Johnson,Matthias Schoenaerts,Tilda Swinton		6017.0				Fox Searchlight	1997744.0			Crime Drama	24067.0	158362.0	24067.0		R			56.0	2016-05-04	124.0	4.0		A Bigger Splash (2016)	2016-04-29	0.0		1997744.0	
		2333.0				Sony Classics	260586.0		58177.0	Documentary	39666.0	33427.0	37400.0		PG			54.0	2007-12-21	92.0	17.0		Steep (2007)	2007-12-21	1.0		318763.0	
		4651.0				Wellspring	10093.0		4224562.0	Foreign	4651.0	1971.0	4651.0		Unrated			106.0	2005-11-11	105.0	1.0		Good Morning, Night (2005)	2005-11-11	1.0		4234655.0	
Michael Clarke Duncan,Martin Lawrence,Mo'Nique		8480.0			Malcolm D. Lee	Universal	42436517.0		1214268.0	Comedy	20240890.0	11267525.0	20240890.0		PG-13	Gary Barber,Roger Birnbaum,Mary Parent,Scott Stuber	35000000.0	2.0	2008-02-08	114.0	2387.0		Welcome Home Roscoe Jenkins (2008)	2008-02-08	1.0		43650785.0	Malcolm D. Lee
		38472.0				Focus Features	45408703.0			Crime Drama	461664.0	278241.0	462000.0		R			25.0	2003-09-19	170.0	12.0		Scarface (Re-issue) (2003)	2003-09-19	1.0			
Anthony Anderson,Jay Mohr,Regina Hall		1769.0		Marcus Miller		New Line	4008527.0		135125.0	Comedy	2667334.0	1034769.0	2667334.0		PG-13	David Brewington ,Mike Drake		10.0	2005-04-22	95.0	1508.0		King's Ransom (2005)	2005-04-22	1.0		4143652.0	
		6189.0				Alliance	1491525.0		1923156.0	Foreign	420864.0	212304.0	420864.0		Unrated			21.0	2007-12-07		68.0		L'Age des Tenebres (2007)	2007-12-07	1.0		3414681.0	
Clark Gregg,Jake Gyllenhaal		21404.0			Nicole Holofcener	Lions Gate	4222923.0		454929.0	Comedy / Drama	171229.0	163584.0	171229.0		R	Ted Hope		38.0	2002-06-28	89.0	8.0		Lovely and Amazing (2002)	2002-06-28	1.0		4677852.0	Nicole Holofcener
		2396.0				UTV Communications	161434.0			Foreign	76663.0	42404.0	76690.0		Unrated			45.0	2005-04-01	173.0	32.0		Mughal-e-Azam (Re-issue) (2005)	2005-04-01	1.0			
						Oscilloscope Pictures	8348.0			Drama	4684.0	3664.0	4684.0		Unrated				2013-09-06	75.0			A Teacher (2013)	2013-09-06	1.0			
		10088.0				Cohen Media Group	1304237.0			Foreign	10088.0	1917.0	10088.0		R			73.0	2014-05-09		1.0		Queen Margot (2014 re-release) (2014)	2014-05-09	1.0			
Keith David,John Goodman,Terrence Howard,Anika Noni Rose,Oprah Winfrey ,Jenifer Lewis		215335.0		Randy Newman	Ron Clements,John Musker	Buena Vista	104400899.0		162644866.0	Animation	430670.0	1232430.0	430670.0		G	Peter Del Vecho,John Lasseter	105000000.0	25.0	2009-11-25	95.0	2.0		The Princess and the Frog (2009)	2009-11-20	0.0		267045765.0	Ron Clements
		5435.0				Koch Lorber Films	15516.0			Foreign	5435.0	4430.0	5435.0		Unrated			99.0	2005-04-22	116.0	1.0		Save the Green Planet! (2005)	2005-04-22	1.0			
		3902.0				Buena Vista	27931461.0			Animation	4799569.0	4973188.0	4799569.0		G			5.0	1990-11-16	77.0	1230.0		The Rescuers Down Under (1990)	1990-11-16	1.0			Karey Kirkpatrick
		2712.0				Fox	8692426.0			Comedy	3311688.0	2411037.0	3311688.0		R			6.0	1985-02-08	93.0	1221.0		Mischief (1985)	1985-02-08	1.0			
		4342.0				Strand	76584.0			Foreign / Action	47762.0	14452.0	47762.0		R			60.0	2003-09-12	110.0	11.0		So Close (2003)	2003-09-12	1.0		76584.0	
		4407.0				Indomina Media	641100.0			Foreign	8814.0	32098.0	8814.0		Unrated				2012-10-17	115.0	2.0		Holy Motors (2012)	2012-10-12	0.0		641100.0	
		3143.0				Icarus Films	11573.0			Documentary	3143.0	6794.0	3143.0		Unrated			98.0	2008-06-04	95.0	1.0		Operation Filmmaker (2008)	2008-05-30	0.0			
		3220.0			Kenny Ortega	Sony / Columbia	72091016.0		189092572.0	Concert	11208532.0	32646810.0	11208532.0		PG			6.0	2009-10-28	121.0	3481.0		Michael Jackson's This Is It (2009)	2009-10-23	0.0		261183588.0	
Brad Pitt,Cate Blanchett,Gael Garcia Bernal,Rinko Kikuchi		78768.0			Alejandro González Iñárritu	Paramount Vantage	34302837.0		101027345.0	Drama	551379.0	1285883.0	551379.0		R	Steve Golin,Alejandro González Iñárritu,Jon Kilik		23.0	2006-10-27	142.0	7.0		Babel (2006)	2006-10-27	1.0		135330182.0	Guillermo Arriaga
Bradley Cooper,Ed Helms,Zach Galifianakis,Justin Bartha,Heather Graham,Jeffrey Tambor,Ken Jeong,Rachael Harris,Rob Riggle		22017.0	Larry Sher	Christophe Beck	Todd Phillips	Warner Bros.	277322503.0		190161409.0	Comedy	71974102.0	54089440.0	71974102.0		R	Chris Bender,Scott Budnick,Jon Jashni,Todd Phillips,J.C. Spink,Thomas Tull	35000000.0	1.0	2009-06-05	96.0	3269.0		The Hangover (2009)	2009-06-05	1.0		467483912.0	Jon Lucas,Scott Moore
Anthony Daniels		5602.0				Warner Bros.	35161554.0		33121290.0	Animation	19337598.0	7570424.0	19337598.0		PG			3.0	2008-08-15	98.0	3452.0		Star Wars: The Clone Wars (2008)	2008-08-15	1.0		68282844.0	George Lucas
		1583.0				Paramount Vantage	833532.0		1024532.0	Documentary	6330.0	35999.0	6330.0		G			77.0	2007-07-25	85.0	4.0		Arctic Tale (2007)	2007-07-20	0.0		1858064.0	Linda Woolverton
		3517.0			George A. Romero	Magnolia	101740.0		41451.0	Horror	70342.0	12541.0	70342.0		R		4000000.0	43.0	2010-05-28	90.0	20.0		George A. Romero's Survival of the Dead (2010)	2010-05-28	1.0		143191.0	George A. Romero
Greta Gerwig		4272.0			Joe Swanberg	IFC	22815.0		2054.0	Drama	4272.0	8814.0	4272.0		Unrated	Joe Swanberg		95.0	2007-08-22	83.0	1.0		Hannah Takes the Stairs (2007)	2007-08-17	0.0		24869.0	Greta Gerwig,Joe Swanberg
		12892.0				Film Movement	112102.0		6854122.0	Foreign	25784.0	25998.0	25784.0		Unrated			57.0	2008-07-11	115.0	2.0		Days and Clouds (2008)	2008-07-11	1.0		6966224.0	
Tupac Shakur,Marlon Wayans		4472.0		Marcus Miller		New Line	16192320.0			Sports Drama	3738800.0	5028282.0	3738800.0		R			5.0	1994-03-25	98.0	836.0		Above the Rim (1994)	1994-03-25	1.0			
		15118.0				First Run	121304.0			Documentary	30235.0	14912.0	30235.0		Unrated			68.0	2002-10-18	91.0	2.0		Fidel (2002)	2002-10-18	1.0			
		1150.0				Emerging Pictures	54464.0		87990.0	Musical	10351.0	43969.0	10351.0		Unrated				2009-09-23	115.0	9.0		La Boheme (2009)	2009-09-18	0.0		142454.0	
Luke Bracey,Selena Gomez,Katie Cassidy,Leighton Meester,Cory Monteith,Andie MacDowell		4984.0		Michael Giacchino	Thomas Bezucha	Fox	23186769.0		16480896.0	Romantic Comedy	12324903.0	6467120.0	12324903.0		PG	Denise Di Novi,Alison Greenspan,Nicole Kidman,Arnon Milchan	20000000.0	6.0	2011-07-01	109.0	2473.0		Monte Carlo (2011)	2011-07-01	1.0		39667665.0	Thomas Bezucha,April Blair,Maria Maggenti,Kelly Bowe 
Scott Bakula,Famke Janssen		4362.0				MGM	13294422.0			Horror	6686854.0	3813883.0	6686854.0		R	Steve Golin,JoAnne Sellar		5.0	1995-08-25	121.0	1533.0		Lord of Illusions (1995)	1995-08-25	1.0			
John Candy,Tom Hanks		4605.0		James Horner	Nicholas Meyer	TriStar	19875740.0			Comedy	7184360.0	4309142.0	7184360.0		R			3.0	1985-08-16	107.0	1560.0		Volunteers (1985)	1985-08-16	1.0			
		10917.0				ThinkFilm	1531154.0		219057.0	Documentary	87332.0	72194.0	87332.0		R			48.0	2005-07-08	88.0	8.0		Murderball (2005)	2005-07-08	1.0		1750211.0	
		13493.0				Sony Classics	645634.0		329547.0	Foreign	53973.0	57252.0	53973.0		R			57.0	2005-07-08	107.0	4.0		Saraband (2005)	2005-07-08	1.0		975181.0	
Bryan Brown,Brian Dennehy		4904.0			Richard Franklin	Orion Pictures	21082165.0			Action Thriller	7351485.0	5108026.0	7351485.0		PG-13	Lee R. Mayes		1.0	1991-05-10	108.0	1499.0		F/X 2 (1991)	1991-05-10	1.0			Bill Condon
		2985.0				Methinx Entertainment	549632.0			Family Adventure	167175.0	90040.0	167175.0		PG			35.0	2013-03-01	97.0	56.0		The Lost Medallion (2013)	2013-03-01	1.0			
		4180.0				New Yorker	112351.0		946881.0	Foreign	4180.0	16830.0	4180.0		Unrated			84.0	2007-02-14	115.0	1.0		Bamako (2007)	2007-02-09	0.0		1059232.0	
		307.0				Castle Hill	4115.0			Romance	1534.0	2582.0	1534.0		PG-13			95.0	2005-01-28	95.0	5.0		The Painting (2005)	2005-01-28	1.0			
		6556.0				Sony Classics	544651.0			Documentary	19667.0	32465.0	19667.0		PG			60.0	2016-05-06	85.0	3.0		Dark Horse (2016) (2016)	2016-05-06	1.0			
Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Woody Harrelson,Donald Sutherland,Philip Seymour Hoffman,Julianne Moore,Sam Claflin,Elizabeth Banks,Jena Malone,Jeffrey Wright,Stanley Tucci		35100.0		James Newton Howard	Francis Lawrence	Lionsgate	281723902.0		371704359.0	Action / Adventure	146540534.0	61971466.0	146540534.0		PG-13		160000000.0	1.0	2015-11-20	137.0	4175.0		The Hunger Games: Mockingjay - Part 2 (2015)	2015-11-20	1.0		653428261.0	Peter Craig,Danny Strong
Jason Schwartzman,Adam Scott,Taylor Schilling		22042.0				The Orchard	1110522.0			Comedy	66126.0	237212.0	66126.0		R	Mark Duplass,Adam Scott		32.0	2015-06-19	80.0	3.0		The Overnight (2015)	2015-06-19	1.0			
Corey Haim,Jamie Harris,Jason Statham,Amy Smart,Bai Ling		4101.0			Mark Neveldine,Brian Taylor	Lionsgate	13684249.0		20876328.0	Action / Crime	9117573.0	3687632.0	9117573.0		R	Gary Lucchesi,Tom Rosenberg,Richard Wright		6.0	2009-04-17	85.0	2223.0		Crank: High Voltage (2009)	2009-04-17	1.0		34560577.0	Mark Neveldine,Brian Taylor
Jason Segel,Amy Adams,Chris Cooper,Rashida Jones,Alan Arkin,Jack Black,Zach Galifianakis,Ken Jeong,Jim Parsons,Kristen Schaal,Sarah Silverman,Emily Blunt,Whoopi Goldberg,Selena Gomez,Neil Patrick Harris,John Krasinski,Mickey Rooney		3569.0		Christophe Beck	James Bobin	Buena Vista	88631237.0		76553000.0	Family Comedy	12277665.0	32996750.0	12277665.0		PG	David Hoberman,Jason Segel,Nick Stoller	45000000.0		2011-11-23	120.0	3440.0		The Muppets (2011)	2011-11-18	0.0		165184237.0	Jason Segel,Nick Stoller
		91915.0			Melissa Martin	Panorama	1023156.0			Romantic Comedy	275746.0	5973.0	280378.0		PG-13			28.0	2001-01-18	105.0	3.0	1.0	The Bread, My Sweet (2001)	2002-11-15	96.0			
Fanny Ardant,Juliette Binoche,Steve Buscemi,Willem Dafoe,Gerard Depardieu,Ben Gazzara,Maggie Gyllenhaal,Bob Hoskins,Emily Mortimer,Nick Nolte,Natalie Portman,Miranda Richardson,Gena Rowlands,Catalina Sandino Moreno,Ludivine Sagnier,Rufus Sewell,Olga Kurylenko,Elijah Wood		30694.0			Olivier Assayas,Gurinder Chadha,Ethan Coen,Joel Coen,Wes Craven,Alfonso Cuaron,Gerard Depardieu,Christopher Doyle,Richard LaGravenese,Alexander Payne,Walter Salles,Tom Tykwer,Gus Van Sant	First Look	4899278.0		12572449.0	Romance	61387.0	60963.0	61387.0		R			50.0	2007-05-04	121.0	2.0		Paris, je t'aime (2007)	2007-05-04	1.0		17471727.0	Olivier Assayas,Gurinder Chadha,Ethan Coen,Joel Coen,Wes Craven,Alfonso Cuaron,Christopher Doyle,Richard LaGravenese,Alexander Payne,Tom Tykwer,Gus Van Sant
		6386.0				Samuel Goldwyn	172860.0			Foreign	12771.0	4574.0	12771.0		Unrated			60.0	2015-05-22	93.0	2.0		The Farewell Party (2015)	2015-05-22	1.0		172860.0	
Jeff Daniels,Laura Linney,Jesse Eisenberg,Anna Paquin		12315.0			Noah Baumbach	IDP	7372734.0		3725397.0	Comedy / Drama	24630.0	196664.0	24630.0		R	Wes Anderson	1500000.0	72.0	2005-10-05	81.0	2.0		The Squid and the Whale (2005)	2005-09-30	0.0		11098131.0	Noah Baumbach
David Spade,Lenny Kravitz		13243.0		Mark Mothersbaugh		Paramount	100494675.0		40400000.0	Animation	36841875.0	22978102.0	36841875.0		G		24000000.0	1.0	1998-11-20	81.0	2782.0		The Rugrats Movie (1998)	1998-11-20	1.0		140894675.0	J. David Stem,David N. Weiss
Natasha Richardson,Ian McKellen		10777.0				Paramount Classics	375403.0		1268960.0	Romantic Thriller	53884.0	124310.0	53884.0		R			56.0	2005-08-12	90.0	5.0		Asylum (2005)	2005-08-12	1.0		1644363.0	
Jim Carrey,Ewan McGregor,Leslie Mann		25187.0		Nick Urata	Glenn Ficarra,John Requa	Roadside Attractions	2037459.0		18685384.0	Comedy	151123.0	223388.0	151123.0		R	Andrew Lazar	13000000.0	29.0	2010-12-03	100.0	6.0		I Love You, Phillip Morris (2010)	2010-12-03	1.0		20722843.0	Glenn Ficarra,John Requa
